0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-0.38743720927645114,-0.40497050283151353,-0.08752193183222108,0.2925203556271355,0.5065482639924297,0.3261419806652183,-0.45800192390157546,0.4692365523437122,0.4884658093535074,0.4546145885295274,-0.4608559331743387,-0.22468229355563019,0.3379274388136661,-0.48838608961971475,0.16788510651917932,-0.20014287472274334,-0.4477208975468313,0.4399403369721685,0.33394909490107016,0.2274589380734815,-0.5154172385162021,-0.48841506204011437,-0.08611877868185831,-0.26770085729144083,0.5086155115415081
-0.24447091331566143,0.2534165339384371,1.3596965162688437,1.2873631791523608,1.108917492652635,1.53684342813642,-1.2061701646232028,1.433704542941911,-0.4631148635909927,1.4412524263504218,-1.4346238838876406,0.11568954084045505,1.603899100078776,-1.0315974618106671,-0.8531138347004169,-1.4650899490472056,-0.17665732065702688,1.4197899481145002,-0.3527141483831399,0.8768397717473773,-1.3276135734898133,-1.359184049799404,-0.4087618477854973,-1.1895714142372555,1.2326576853653668
-0.9413705125247832,-1.1698203039293773,-0.9063095638259053,0.23761469300619564,0.7141364221024815,-0.0472023927901709,-0.5786206576853362,0.37267782415141826,1.376494156176043,0.3098372425886213,-0.3961276278266018,-0.7835992962003183,0.0038095431981305244,-0.7329940492448036,0.9350014251511476,0.05711933877165121,-0.6537393358446577,0.3939100414430999,1.0790621245558196,-0.12385456763401329,-0.5455175344492472,-0.5020824737023345,-0.28137087258696325,0.1266767073160112,0.632702072259401
0.6634305965433361,0.5369657403086944,0.14877133525159447,-0.6672577535514641,-0.5499824325724795,-0.10072814976445198,0.5776192803592008,-0.29011944275776996,-0.373659432007132,-0.21828741961687964,0.39066203877071987,0.6578355338353127,-0.24748681659582536,0.5941057914133225,-0.42629861849719336,0.6206359463070936,-0.42507356290947323,-0.47204876385817485,-0.5504006565169386,0.38725837124603674,0.3552069003584154,0.4218053138054089,0.7506226195673724,-0.21939549346566087,-0.4888018796809357
1.5743306690338452,1.53626927727102,1.0964628066199542,-1.0096837357374524,-0.8794682162882902,0.4761130501052273,0.8816652301036987,-0.07303831323757472,-1.2760712094218218,0.10784409364803096,0.31231871285968266,1.7057323622336793,0.15482409006698775,1.021367437997498,-1.5203164507112288,0.7788741707535909,-0.9940889543862537,-0.5103428413158686,-1.6014250841355846,1.3310110412711706,0.2980667939965066,0.43444683217787544,1.615761868135384,-1.080246276085207,-0.6677258190480396
-0.7634541661554304,-0.395941693308692,0.7287796815382737,1.361421554860902,1.3422307778628364,1.2615847340180277,-1.3832432832339279,1.392663443883353,0.24062748402315914,1.3511806300360159,-1.4374266894307266,-0.4151117087834458,1.3859159311426898,-1.302050220213611,-0.2104152687559922,-1.3852939490327323,-0.22024787715615776,1.4536481788374378,0.2886924762426504,0.527459573039801,-1.390599354517221,-1.4246331521992057,-0.6962578279847726,-0.8390418210808702,1.3919509343999934
-0.29581910962581115,-0.2534986845160781,0.12234017084079159,0.3577029170818249,0.5174187377905161,0.4632268971989943,-0.48870392061875073,0.5510082557730277,0.3063593471718359,0.5457856436356988,-0.5363599341210867,-0.11553189747132475,0.4701965826741733,-0.48879761432087365,-0.011062758451978497,-0.30992196366997954,-0.4218691205811825,0.5109092340403057,0.18131182494913745,0.33314019350388374,-0.5692863934070324,-0.5462539485183245,-0.06549339336435735,-0.3944787988570473,0.5404881973908319
-1.2240322449051402,-0.8614171781327559,0.46909668796919884,1.6641258478826546,1.7110385249054485,1.2914750935767416,-1.7312690927008403,1.5883696960634348,0.6931791113612237,1.50609028460746,-1.6754291378712929,-0.8364691524685373,1.4815656432355118,-1.6911988315181572,0.1589689410666709,-1.6035445467696916,-0.2150096317016053,1.7209748499660977,0.7379834729937944,0.35899948731140685,-1.649680887545603,-1.698246630974083,-1.0374625546043468,-0.7323103258487658,1.719880923064302
-0.038514051206935636,-0.02512862117897843,0.171771731956669,0.1169484841032528,0.2524640900590739,0.3485269349652918,-0.22865152875939457,0.355778074626123,0.09758866183929338,0.37139374720007756,-0.3190917116977506,0.0976761201198532,0.31694411399701394,-0.2182485637483777,-0.1501521436004898,-0.10234373628677405,-0.4110960967852561,0.27942055914900027,-0.03196966880499893,0.36407946560434423,-0.3475491423681201,-0.31508663604522624,0.1385293858707262,-0.3732380545794381,0.2889597986285195
0.3581185559050904,0.8579680491598003,1.726584349886941,0.8974121833582523,0.6704750341033814,1.5650181731880153,-0.7872981402489525,1.2462771962745733,-1.0279333142775395,1.3117822904485557,-1.1815219231595795,0.6967764406218367,1.535666305258643,-0.5584284465065944,-1.3674862837455992,-1.1800222349157563,-0.28993431264564884,1.1176239506788823,-0.9494307116936728,1.1820503012302417,-1.0559404783455624,-1.0591646576380942,0.08571940869207423,-1.4105454201838428,0.855944013435108
-1.007586669718824,-0.2571413784315481,1.5525498397010167,2.313294511846745,1.993134580953342,2.065158001244578,-2.1381771260872275,2.1385812604337455,-0.16116397799478085,2.074965664928614,-2.2392054650717417,-0.5330311498169253,2.2970409220072447,-1.9381324618383877,-0.6307784447897868,-2.48110190045519,0.1575686727465045,2.29967106296396,0.13865542562867209,0.7387181370880566,-2.0746905728019773,-2.1781479529778487,-1.2712918560743833,-1.3033763114052133,2.08789350142586
0.3231293346723797,0.2937671164874353,0.0018760623365858668,-0.31890983776275494,-0.42464699505862236,-0.28482053399927865,0.4036342170033462,-0.3878993047283543,-0.31412835564647734,-0.3710288260915815,0.3947672965349932,0.20667046062228836,-0.3125647791633829,0.4150641104289576,-0.10826887804155619,0.26686012080075017,0.22758871636340966,-0.3910595377732819,-0.24772302054297768,-0.13491622970300335,0.41798052323378027,0.41120258929916026,0.16071988150227007,0.1945619549535839,-0.42488328802275416
1.1648061208002283,0.6806149032541796,-0.5003478992150256,-1.7525859986714967,-1.4144357465458357,-0.9278779097259733,1.5234392451164154,-1.160475389241959,-0.275766928410745,-1.0469180011231425,1.3316729188064838,0.9957862294832086,-1.2080875078706812,1.4507768442350981,-0.22174826393253694,1.789356771318299,-0.7133675058080932,-1.4648414908467433,-0.6646847036120999,0.2265763304812803,1.2030143430653941,1.3375942529889255,1.4631586561767915,0.21534961233785122,-1.3778083167750619
1.5609294522470487,1.947560471837348,2.223488524094624,-0.09885674957435403,-0.26990361876504654,1.4951577282559692,0.15830184739578196,0.7897802112660681,-1.930927385348968,0.9779115984440802,-0.5690167885321044,1.870643434524381,1.2371449506236798,0.45595723123953613,-2.2636470292194404,-0.330682351287617,-0.7813878875056498,0.38309050031989617,-2.042402579604715,1.830851978730131,-0.456670827161572,-0.37177619079573915,1.2570441357642987,-1.8228692662783847,0.03188266658637461
-0.10859379850837696,-0.056919494501603926,-0.3372280201756531,0.017533774600833715,-0.3769047715191196,-0.6996520575592494,0.2989103651482738,-0.6768955897120817,-0.1932060643327644,-0.7353982286891907,0.5561795696737754,-0.4158878731398885,-0.5724768655686581,0.2859097606336188,0.41016756100539764,-0.06011711547210553,1.141804244482056,-0.434736553805225,0.19537254868620543,-0.9402293606651371,0.6491053180020789,0.5452433820326491,-0.5987988187758922,0.8855146273882544,-0.4735857875333383
0.6644500351630446,0.2145141956742417,-0.9003400953090644,-1.428694908837694,-1.2465539016332794,-1.2472423397457295,1.33066831352131,-1.312729147595343,0.03740666229583833,-1.2694716722719344,1.3781569599398122,0.3730552524000382,-1.394527740406781,1.215777272744284,0.33273594193319156,1.5183822053125047,-0.09065842241504003,-1.4177790543151654,-0.1406791220242325,-0.42576393911754257,1.2824453395791475,1.3460480417745115,0.805388655128019,0.7727168053560738,-1.2985752779454185
-0.1831385747697533,-0.045163193524417514,-0.167101163954476,0.24331095464548905,-0.22082931338981737,-0.5269187269754524,0.11937999106376142,-0.5101605489065817,-0.2675354278509357,-0.5759836586290525,0.37373342124654274,-0.4643554058362076,-0.37142211774462036,0.13121850552602526,0.33578950908680794,-0.3153065383886636,1.2408242138221308,-0.23969507675676496,0.18215738192412761,-0.9112248122088537,0.49334875217589336,0.3720559938648144,-0.7488033040673876,0.7966161653547978,-0.31024454606805707
1.1230637174859537,0.9717563601134274,0.4142108287486769,-0.998359902962534,-0.8493451383507258,-0.030612330537065944,0.878355862282778,-0.37496664461754825,-0.7339870524837367,-0.2527538272273941,0.5412380270890514,1.1354869348177166,-0.2686637075760047,0.9294882767701172,-0.8277921226736029,0.8892361387530113,-0.674065128074037,-0.6759174257870949,-0.9969697876180974,0.717947653160006,0.5010545595478525,0.6050575772026578,1.2131155845906576,-0.4695245200416864,-0.7335422300579492
-0.1302548489645187,0.5246471604067224,1.8296498392787872,1.5389046104298911,1.2234788490799993,1.881789018454442,-1.369574031928257,1.678561215462559,-0.8257998834449949,1.698059124440623,-1.678072820833884,0.27660580802871787,1.957667710816536,-1.1270214920806114,-1.210735142851738,-1.8123021713841339,-0.07187995486781983,1.6629468547754214,-0.6269619341435291,1.0794004337877714,-1.5171107925156258,-1.5661791490751666,-0.46405207818570554,-1.465458712288677,1.3883301798181167
-0.5610727626844969,-0.19267164178063045,-0.08326460984715542,0.8584552544478847,-0.012616991289520842,-0.5982183841339833,-0.189110115267576,-0.5313624348847564,-0.4359776925957695,-0.6654166483367854,0.2649795644240431,-0.9795591954642516,-0.2727836877513211,-0.14141742598980228,0.5517591074844105,-1.0017555407818715,2.2417690164457076,-0.011383189282665252,0.41541846261594056,-1.5311972651826438,0.5022798439650417,0.2666250526706345,-1.596147009082033,1.2249032537961748,-0.16288248535423766
0.5696047243577472,0.46980434163109863,0.17000323533729916,-0.5467576317191847,-0.4355278691533132,-0.027829265912549438,0.4599914894133369,-0.19393038327888348,-0.3248318035540819,-0.129829094694069,0.2847980703742392,0.5837442343243681,-0.1572605201435106,0.47847764143890753,-0.40040718992782265,0.5042634531349333,-0.41085369118663145,-0.3595486378068847,-0.48852849060865955,0.3863997924084263,0.25328130687384115,0.3136525507459049,0.6586968545274059,-0.24679680683395785,-0.3766735605468151
1.1263883279498992,1.388524459116648,1.5899062214751012,-0.0950236035624154,-0.17924768501670443,1.0993287308030844,0.10826646294957781,0.5964416881704202,-1.3510446567626104,0.7355091403845555,-0.4285244919395963,1.3675590121648074,0.9031147794791512,0.3184273719466016,-1.6339701078482458,-0.20421733371572995,-0.6536059353764299,0.28565496387402045,-1.4664521070792313,1.3714338132529,-0.35849316906821566,-0.28833894531736376,0.9556079997629032,-1.3553644589638074,0.04208464198221682
-0.7661262780365694,-0.7318994241033825,-1.3032046595058722,0.20168210725266406,-0.5973568947564434,-1.8155090325106997,0.4584446472452532,-1.5470498812838778,0.1743663703875886,-1.7319209207450237,1.2186666927789045,-1.4823154737771167,-1.4544491000954805,0.35140493465267975,1.5230627372427856,-0.16972289788511935,2.659502654418716,-0.9017559797676242,1.0464220431967606,-2.5033977411657653,1.3900094176480775,1.1386823664929668,-1.7233917976538267,2.352623585631767,-0.8884687581644395
-1.1774609931537525,-0.9263839576470212,-1.2967769307262775,0.8014465959038451,-0.4110682901263136,-1.9628173403387787,0.17311435302928835,-1.6270181859212325,0.047433047608288134,-1.886127192884177,1.1600912929759677,-2.052478451139265,-1.4231555240302676,0.09270554994988814,1.812542212395922,-0.8304978348941033,3.716372570441701,-0.7155341728442921,1.3345347824634641,-3.2050364238182416,1.448210854433882,1.0778077440675948,-2.611125024580478,2.8650309386838413,-0.7743231196580082
0.23695939959338685,0.4513958243005884,0.8876253708371875,0.36906382846609886,0.35170323494586175,0.8682582471724174,-0.38849896710432674,0.7009503641420978,-0.46828037374522874,0.7486627706800912,-0.6388463524073146,0.45782386552255366,0.818122561910933,-0.2775407744928776,-0.7541525247516802,-0.49597105578103656,-0.3990476310180042,0.5783567822594735,-0.5234311571979636,0.7727972973145874,-0.6015551040309678,-0.5771254735604376,0.21573242245517474,-0.8566516468686882,0.4626074216994842
-1.9022801859942102,-1.9972622489551337,-1.0089005153362578,1.1962986402154692,1.7576960308287821,0.4703188639463215,-1.6083852636404208,1.1811827684455796,2.123554192875706,1.0427201214538833,-1.2842831800724248,-1.5577431233998438,0.6654456823432242,-1.791656132851073,1.3951871451979747,-0.7884289762193668,-0.7190624976176583,1.3320060029404357,1.8434576008024082,-0.17652403984695386,-1.4455391305114342,-1.4371824281693368,-1.048041877476686,-0.029588482096967822,1.6349162458988844
0.498205126343327,0.5456705645083272,0.5718323567513877,-0.1669292758048511,-0.10934612197989392,0.4249974735343211,0.10486890638970338,0.22807307882716155,-0.46312390517135954,0.29438782837085187,-0.1376097265554905,0.6181171233602827,0.3154759929148646,0.17502203762087976,-0.6526245796958837,0.07162980895495297,-0.4609005965721123,0.05863878625263893,-0.593441690940966,0.6441545100084728,-0.13727251060504114,-0.08639683120982296,0.5375285404339332,-0.5969445267792971,-0.01400912108336757
1.5549904927476494,1.3851796401297647,0.7195799221538384,-1.2821093954608278,-1.068338599644156,0.13279146581219228,1.1044160198516393,-0.3594003863848501,-1.0578522577465508,-0.18459968035040936,0.5984370855087071,1.62127049065121,-0.20107638170223055,1.1923006551765722,-1.2566527613382676,1.1158222717453632,-1.0204887129326852,-0.7947319053243567,-1.436836446424701,1.1337653735178863,0.5467982444858397,0.6950691121369922,1.692723281720484,-0.811333521192433,-0.8900227978559552
-1.9740890058128933,-1.9879306768068736,-0.8470931445133997,1.4108498448710707,1.9094254197830536,0.6384242616592206,-1.7816372562032379,1.3442369309374707,2.0567755982621576,1.199071727778903,-1.4615451122759162,-1.6026266385959478,0.859734994991019,-1.941547518151716,1.3238310199131889,-1.0300771668933686,-0.6333496130153048,1.520467301140262,1.8317216670694578,-0.14345132277878286,-1.598327014789914,-1.6057891791579177,-1.187205844574565,-0.1191468385157153,1.7939828280720667
0.38894645148000345,0.4052544676111766,0.4143057335778536,-0.16510423768688365,-0.08455261141555344,0.32859858491621435,0.09047878279501843,0.18252007341562365,-0.31682605461256175,0.23666784607417785,-0.10498784574613082,0.4928138001189164,0.23428944212183017,0.13876407638932553,-0.49594931792673014,0.1026225990968964,-0.4324147478425382,0.03646942942049339,-0.4492692350151429,0.5320253933046137,-0.11552031672326947,-0.0680545437446539,0.4632020673696533,-0.4828303494287704,-0.009085295869033711
1.438437379103861,1.205001278116664,0.44784128979922927,-1.3536536297207045,-1.1138158661138358,-0.08790579934253695,1.1654633072654053,-0.5141381738832553,-0.8657230535031317,-0.3556186576308264,0.7347481869631228,1.456631456910494,-0.4043122634044901,1.2173883230498637,-1.0130520940545285,1.2347404892945597,-0.9450933607082111,-0.9145830689515768,-1.2426762963779658,0.9259889451129425,0.6668504219724907,0.8100514940317548,1.612713816915946,-0.5847531015278279,-0.9685392017377655
-2.2374321960389874,-2.222047056044754,-0.9092558583205236,1.6522380593184753,2.1664519186955995,0.7338355630871587,-2.035276983500827,1.5223081893328096,2.26557624328483,1.3545465298003103,-1.664899279635983,-1.829552971399605,0.9971759937374948,-2.2066587455746305,1.477402641453622,-1.2382740881630325,-0.6164221669093982,1.741223456096974,2.0541080124939257,-0.1999123553482934,-1.8042974819263116,-1.823741398784494,-1.4076980883479513,-0.11612820871509369,2.034699234343139
-0.4780189834355559,-0.7298741719253016,-0.7947146618686479,-0.15651542957948628,0.20767872165354906,-0.2929944550585689,-0.09762134360884446,-0.028533943371845293,0.9273036390112958,-0.05975233904070232,0.029524584806009536,-0.43157893699254984,-0.29377468326159695,-0.22533485748023652,0.6876260265593774,0.37305630380887744,-0.4755491846780417,-0.04192483632390687,0.6832275833827575,-0.15891506419904614,-0.09258359934501201,-0.047813433202119955,0.0008939173631050508,0.23810068428834566,0.14383106731919054
1.1907779834998409,1.0949928205430803,0.631749059473886,-0.9133709360839788,-0.7837240702204236,0.16227097862727632,0.8003552436945988,-0.2275283970726832,-0.8695363948751063,-0.09427844407351253,0.4063809441376049,1.2470794499964555,-0.08576507540095146,0.8798907296745611,-1.0123559658850652,0.7688438638266706,-0.7355749297848482,-0.5528727023241745,-1.1331401706584636,0.8840451554758314,0.3792118820614828,0.4862091736537453,1.255870179540631,-0.6568264247237471,-0.6423574586998441
-1.0147444389108764,-0.5039360097803252,0.9539329777214488,1.8273476933475894,1.7195273315503408,1.581787981240249,-1.7922942540058517,1.7482036815869066,0.246060528746547,1.6846082647270124,-1.8279693293084218,-0.6027936674995035,1.7688161214494773,-1.680128991812134,-0.24499302484582447,-1.8763336347586619,-0.08294293192580697,1.870289986664923,0.38586151429501125,0.5558699153932786,-1.7444099511384648,-1.8091033780688799,-1.0284417281289215,-0.9844928254196121,1.7728675720706406
-0.8148787416117583,-1.0779329851271726,-0.9494050047475503,0.07082646473144817,0.5384188658143783,-0.17834280644000003,-0.40196007280823304,0.20978907124855967,1.2991658891309368,0.15523538145048252,-0.22495220791851708,-0.6978122063187944,-0.1459920961127412,-0.5595260306044428,0.9157600660544137,0.2160839881069642,-0.6239974182963701,0.21872199172314927,1.0005304467918241,-0.16280931497220472,-0.37569560374394934,-0.3281005906322915,-0.17910943113916852,0.20252676761541819,0.4561491009355029
0.33212316052089236,0.4662929467252203,0.630649779722752,0.09670747403621031,0.04017077937883027,0.4803511751703894,-0.07477724483091719,0.31042192521657935,-0.48262374845136796,0.3537483089172094,-0.2606323669730639,0.4350361363124061,0.42822783233638845,0.009048512154268844,-0.5926945100781829,-0.2109810417679618,-0.19086057824584765,0.2173111133710703,-0.4966647756010875,0.49494700502366845,-0.22491136904101225,-0.20881620459319708,0.24640984976379354,-0.5222288755050458,0.11999518892582996
0.3270414453128894,0.8885325890926276,1.868162405529905,1.0468681310919483,0.7744467037527123,1.7027623003637433,-0.9076105326086286,1.3717732179608384,-1.098174680887834,1.4349893609085829,-1.3140611525307924,0.6889907297260879,1.6883964502743236,-0.6586545403360884,-1.4461607714856184,-1.353703095249633,-0.2414656589542389,1.2555194644459826,-0.983108390793983,1.2295188959120038,-1.1700848061026565,-1.183183079374269,0.004523441401221363,-1.4974890761908015,0.9689550365155957
-0.9578830915294351,-0.9267152517909834,-1.555791520148693,0.269127730455537,-0.628194851964164,-2.0887082354951843,0.4748729456182549,-1.7495734056124932,0.290693657220968,-1.968419474967642,1.3667167254119097,-1.773231866978578,-1.6650596352186338,0.3424811670441719,1.8203267822960243,-0.21426076263670954,3.039810728952656,-0.9991769412522085,1.2841542472631329,-2.9021134653772584,1.5568715737032623,1.2676420088994236,-2.026031534885124,2.7227536357545516,-0.9699817387786083
0.35610293256090797,0.36566699053069557,0.37510319498336403,-0.1585315242297299,-0.07192206414365138,0.30819829663544157,0.08045841853025343,0.1764000763778108,-0.27637468768484535,0.22707990474600595,-0.10256281129579044,0.4571725035972457,0.21855442831919672,0.12321599595685001,-0.45465358369133935,0.1047764593185421,-0.4256062388806084,0.03694450696163593,-0.40913444420425427,0.5040853414239942,-0.11580349049949792,-0.0694189646636513,0.44001377475743664,-0.4557528845442712,-0.0015937747336775476
1.4147378921674252,1.1830759224420402,0.43320851727808535,-1.3364350984256836,-1.1006063572810407,-0.09486122271750216,1.151677499171177,-0.5132703907515093,-0.8490961902534828,-0.3576097750851846,0.7298819323560923,1.4303712513129136,-0.4059246373349025,1.2018755425308925,-0.9909637090516363,1.2203077202649415,-0.9259620163129297,-0.906341964638555,-1.2193857642616923,0.9042965489182594,0.662821062949605,0.8035236271108607,1.5858843618003136,-0.5675496210111544,-0.9585741273251899
-2.236748692451494,-2.1647916526989532,-0.7731007191313507,1.765801007497598,2.22589653179379,0.8387996513153285,-2.1125026498484134,1.6057183259316712,2.1680094920699333,1.4373094538523754,-1.7545302300323646,-1.8177532538592693,1.114027656260689,-2.2634802778701366,1.3917379286660079,-1.3801236390456326,-0.5472761711020961,1.8364564072355551,1.9983367780569385,-0.16778048750664304,-1.8739499711074226,-1.9036210534786144,-1.4710481652561775,-0.18062832215799723,2.102744005895544
-1.0037230768539485,-1.3827192717676222,-1.3365438433976167,-0.03756936580025967,0.5595138200579196,-0.39197053734420934,-0.37996551925789085,0.10713097624484501,1.6761480703859335,0.03641439607799218,-0.12885264798761908,-0.8989227949851513,-0.35500383756909315,-0.5957664267628627,1.245846949741438,0.41518394020207366,-0.7419248533781466,0.12522570386667087,1.2982562068774286,-0.3127120167870931,-0.3270013068629237,-0.26634411151091275,-0.19857971316474232,0.3923254218428731,0.44158610591582637
1.1130459363212142,0.9060903949873599,0.24333618154205072,-1.1164274885867593,-0.9414186334524163,-0.19682952341441212,0.983056677324303,-0.5163725786216634,-0.6455916021879069,-0.39817258344573747,0.6795852514600484,1.0894451501393447,-0.4372587497822501,1.0115523886115445,-0.7042870862105738,1.0339251350843934,-0.6566098693235566,-0.8105144459162512,-0.9219264006999816,0.6092765453492318,0.6256366891206272,0.7321883550459615,1.2320545239083174,-0.331103140239185,-0.8424177120316814
1.49494363928405,1.7791565365541397,1.907570383648599,-0.2742681572071148,-0.3695614786134457,1.241545595547791,0.28716494219635147,0.5985462996981533,-1.7098226874274305,0.7779671618584755,-0.38154342339579583,1.762121602987351,0.9800246641002752,0.5404329531450984,-2.023118707186567,-0.09563704343502268,-0.812652655030171,0.1990426167808334,-1.8668507335102391,1.6695500192374708,-0.30128461848711,-0.2078401253986571,1.2836234453660573,-1.6128854024173938,-0.09714202871526888
