,x,y,z
43,-1.6766491608117378,-1.5806733768342174,18.999472357558798
44,3.100432854361917,5.5936833450062124,11.000546769032457
45,-13.617496035275437,-9.659790966923746,37.493917701624014
46,-1.3626317342215513,2.9084523453022735,26.756099173941124
47,1.339550599487168,2.2231527674389504,12.737218084596492
48,-12.759980042482429,-16.941978434842444,27.546195310440325
49,-3.5449822822111443,1.5981469801827914,28.7483494830357
50,-2.1401115589003834,-3.754876373176602,19.57670571488515
51,-9.098359204635498,-15.287366571886189,16.898507760044467
52,15.44747173856162,10.063275507696194,41.12162184030389
53,-1.661940328342473,-1.4624955564332565,19.30319463707202
54,3.102040063295842,5.56808566248522,11.231066224830267
55,-14.033721052276958,-10.838459350936022,37.40016070575769
56,-3.302092044919011,3.603041115911469,30.391806605766167
57,3.25966750238904,5.3033596869088955,14.245090811261782
58,-3.7966158120666043,-7.323570175760095,7.9908952558222275
59,7.676466621475526,2.887098799399647,31.497629788679514
60,4.186450399287251,6.487453040084653,15.975353264600827
61,14.764877766053253,18.531810987198497,31.404770325433788
62,-3.7151032639771215,2.5415701965295474,29.97758843185124
63,-0.23511202519718574,-0.5654808821328027,14.884468629170218
64,7.421291946374476,11.109439506985437,19.53315707218072
65,6.679953776406557,1.7872698003857255,30.707822568218788
66,2.52140733575213,3.930910791812182,14.830971679363723
67,-5.593920423989945,-10.437886264935317,10.317516281174024
68,7.067073919597192,1.3353027728578704,31.831479621067224
69,0.4703556188399492,0.45095614405693796,15.824467764033948
70,-7.065700799007117,-10.773859180348344,18.78410229620962
71,-7.48006894084684,-1.7290441399493077,32.20757126652921
72,-0.9448702501761611,-1.206584283467756,15.7491061331401
73,8.568091568578009,13.722169610197138,18.215936945157907
74,10.61032932284778,1.810644523548167,37.69145319160809
75,0.47177952857822997,2.1419522360327288,21.398437377556558
76,-1.3296709293082323,-2.3904231022049998,11.1226817066823
77,13.33304564360565,14.456250249129361,32.20968233357521
78,1.9180663533846105,0.3195809617715125,22.88246456353778
79,-2.998559435922457,-5.027114960976328,14.328778606855728
80,4.711053677860959,8.987417792227909,8.866209104670636
81,-7.020745833932264,-2.107963163770447,31.02326842676355
82,-3.017133955900894,-4.708213385469351,15.111540166362511
83,-1.076996510272803,-2.089880787621058,7.121016874741271
84,11.379062069033685,9.18188471398242,33.03795959744643
85,4.831810301876681,6.348495067444994,19.573013269887678
86,11.977789990307633,8.03901214214194,35.38521884100113
87,2.0766873338692533,2.3008605527659562,18.613036846376954
88,0.19757576753035164,0.3612825400420247,9.123374712810225
89,-9.117791446706777,-12.085252131100924,23.748747187679225
90,-5.4747174882813585,-3.8987148161744667,25.836438905623154
91,-11.241135431520755,-14.23728062670469,26.734061447327615
92,-3.829735531464128,-2.7872795273073323,23.491071553500316
93,-9.765654734296435,-15.078837123313306,20.308240270867216
94,-7.279886769072992,0.5429204535675588,33.79764181470882
95,-0.9863054096301936,-3.5082164050335174,23.314239812240398
96,-7.080196564693558,-11.9541243527036,15.248386937705066
97,-5.199543692395416,-10.243226994443019,7.381735800622314
98,5.941108464786073,3.0982428849235326,27.876504522286446
99,8.731321656292868,12.96527736996664,20.470552747559314
100,5.386314104516972,0.9638991211684195,29.188806971221766
101,1.156201812234577,1.7608662694682862,14.16741272535674
102,-10.856096029305279,-16.38986704579852,22.063835355542484
103,-7.594055829854193,0.966566868919273,34.63824504011929
104,-0.7313992303979833,-1.7302159977188747,18.526555930728687
105,5.0320660539614686,8.771438274775935,13.067418075073615
106,-15.143690956527266,-20.300632528535175,30.359130835585066
107,2.0781175130830123,0.16684321051943002,23.56835831378849
108,-2.8873004046608552,-4.793282465692314,14.86973963567589
109,1.2145831354670018,2.359440437567984,7.118545338607352
110,-11.196939875406889,-8.520418522858376,33.27911249077976
111,-4.833703156862473,-6.483993669970337,19.249108607555538
112,-12.021615077995339,-7.8620061713980665,35.63236004005007
113,-1.7550591003467455,-1.772793474838129,18.75385957671565
114,2.6469714148030734,4.826274513185975,10.430630639059386
115,-12.96723717948331,-8.818472560054051,36.81119282596041
116,-0.5809987991036593,0.958970261925222,21.7906224318817
117,-3.9817486743278083,-6.196141448078597,17.771532233788776
118,-14.216074719837748,-13.019421861622908,35.842793107838034
119,-2.1147653943880895,2.7093383686364576,27.71032310972499
120,0.25606299433636814,0.3275421122228038,13.469574875518973
121,-7.412885763675353,-10.732095263175543,20.477874083198596
122,-6.526322274285205,-2.597321847165962,29.597917677175566
123,-5.85321607123536,-9.220009323774626,16.62472764081808
124,-12.43115602202369,-5.857539619876131,38.101439958151836
125,-6.906902509198007,3.8692323803648745,35.70484576304027
126,5.739761357192744,8.768044388006883,17.346357913302864
127,11.123416030434996,4.565529671129985,36.565269079768385
128,-0.16390448159206894,-1.7029005020283143,21.24530035125872
129,3.200294920304913,5.5356104926339675,12.891278746223243
130,-13.785384661558894,-19.879066224502427,26.640256381385672
131,3.230850243306844,-1.584904672273827,28.22037883909386
132,2.248850173011164,3.8734366017805972,19.42996797596226
133,9.757385063326629,16.096756990011475,18.11681242834043
134,-16.319912349396873,-13.340039058167747,40.47486497186271
135,2.265443259491067,2.3009916834045137,19.47893266750748
136,2.296972929191901,4.2266666399147965,9.78200232780104
137,-12.349527230332507,-8.1696023101475,36.05937960478926
138,-1.2329065329227669,-0.7787511734227249,19.489601876970113
139,4.880293821105206,8.242676134348137,14.272774775278574
140,6.053311322879989,11.63326257526816,9.074887959819186
141,-5.552722652343635,-2.193350482222107,28.147393685100642
142,-6.003661787110697,-9.657382028564284,16.127059699232785
143,-13.833941254245836,-8.160201941499563,39.164893180924125
144,1.847706181448765,-3.5106209227166563,28.224240338860287
145,-3.433368250967841,-5.7279813692928325,13.631698051941225
146,8.702310929863275,15.733069431568149,13.604339872991044
147,-4.564590680941927,-0.6384984765005056,28.040310647517813
148,-0.35717113304473924,-0.4653399899355274,13.909731638580372
149,7.976993135742058,11.746135567491207,20.345092678860695
150,5.928250724210213,1.8283450144892557,29.27321258213992
151,3.9184459161967475,6.334886714839827,14.757025169880086
152,7.5487667521276265,14.001726949516334,11.648704155393718
153,-4.999337335995872,-1.139832511761,28.281894633305413
154,-2.086667374590355,-3.387429459726732,13.689710651012843
155,11.896217851275077,18.416513427687434,22.336368458315476
156,-11.38662374953339,-1.332120805618407,39.398801995941874
157,1.5285582627913736,1.8404749477111697,17.2010619049563
158,-5.601801884816012,-9.944593509527692,12.553659578441549
159,14.055732088472917,8.207184373937064,39.590458217759014
160,-0.5199364360379608,2.303546232334635,24.33314343977502
161,-0.618094652933061,-1.11820036951829,12.330556906154461
162,11.00518409018921,15.095731570701751,24.78835529499226
163,3.552143120929058,1.0590309194679208,25.50611477011068
164,1.6742105798999183,2.833700782370422,12.436002883094945
165,-13.522471830270522,-16.973531543611237,29.754828927368212
166,-4.095514431980218,2.3389927332929177,30.356724252811098
167,-0.6573309848000635,-1.2773862928601722,15.603907247278194
168,8.638111640906086,13.676860526600878,18.646184960273015
169,8.739020972765513,0.51051069018479,35.40170096874429
170,-0.05832527078669709,3.961836708635726,26.093660937283452
171,7.149814002466377,11.69158849046807,16.387854445609722
172,14.35381730117212,8.346405270563716,40.10452880263628
173,-0.4438592713146907,1.140394614122895,21.79941407158925
174,-4.001348665236657,-6.40455316552623,16.326480902511264
175,-14.817152274244508,-17.702140907522573,32.51658015933575
176,6.063745476641488,-2.8197315104978578,33.70207148573666
177,-1.9954973717472546,-3.0122792635855777,15.074635050066531
178,7.911362451516973,13.9619373144992,14.107670536185553
179,-8.262448211472487,-0.29560977126909016,34.76251828925148
180,2.061262464309343,-4.8552488231413395,29.91510420141854
181,-7.75682729814709,-11.963208108349972,18.610850101293785
182,-7.300892140849316,-0.8912739559325523,32.634581425452254
183,0.7919771503265043,1.7517418982626298,18.15236433504564
184,-5.394511128206923,-9.39034348865903,13.274142414778304
185,15.14173902505931,20.61172570440372,29.96009759386802
186,-2.1867194296070367,-0.537971078227742,23.17562452200843
187,2.1580259533561015,3.71714672392633,13.170698860000856
188,-13.097365450772326,-18.79342616713648,25.956863243691345
189,14.276970928123388,5.416898564069889,42.04839948941151
190,-2.86806203606218,-3.7707497128294225,17.830129629254458
191,-8.851574957765328,-15.295180790221439,15.626918810473676
192,8.315261377829664,-0.04892847687985852,35.11659820656992
193,0.9222729777852946,2.992963948477747,22.250842724393863
194,4.12069783863493,7.312645618571814,11.827309440691552
195,-14.651548075023143,-11.363544467963049,38.32860073356837
196,4.533334111738842,-3.738644109362427,32.23416821527206
197,-3.8822230087334955,-6.202738730064392,15.046623450539412
198,-9.72210270257308,-17.155896481362916,15.442672891159031
199,4.1536719564887195,0.36128233868009063,27.59985601862766
200,-0.5486073843669919,-1.0383307259076509,14.319732465793725
201,9.389557836308008,14.115258382876505,20.842100665345587
202,5.164547310209093,0.15754905729442625,29.63406746247759
203,-1.0879760571362498,-1.9856463830522562,16.390815145159575
204,7.447800255995578,12.741920957209945,15.061252989389759
205,-14.967519823643489,-21.86397622808366,27.74068848212766
206,2.880296948317701,2.0535525197000255,22.202780281199374
207,5.018610946287487,8.81553534154282,12.614146121878935
208,-15.618039495492976,-14.71980692077846,37.616388831277675
209,1.1373427633632,-1.262685005744082,23.86589194919849
210,3.30065318643391,5.232727471251703,17.499315233612208
211,13.781083987353977,18.46102611766851,28.5899157863679
212,-17.279206390365186,-17.820068120837963,38.89439577711244
213,3.851346618793435,4.633391532859087,19.829605189981567
214,13.642888236015185,15.274665916449864,32.09309942095521
215,1.8949680151869244,-0.9467059441475251,24.978201759821797
216,0.09881936205798367,5.773305921718907,28.206286875223455
217,10.745988556448852,14.134934138645527,25.381836296887425
218,4.016824587609138,2.5664150678348254,24.32474208520327
219,8.89814673855099,14.031531331210592,18.895345208519736
220,8.73826708792573,0.3772616069503557,35.501652976945536
221,0.6157818489096556,3.3639702180075317,23.864020308386355
222,5.7585753541379185,9.882679408898008,13.86075622531361
223,-9.861415186074707,-17.86928656506008,14.381973233880228
224,4.020531419588545,1.9202746308990835,25.30313798022986
225,5.946697675320037,9.953502728354094,14.84038863673838
226,13.071248736134365,21.114306127129794,22.132281844160595
227,-3.03298015593722,-1.3535316845061507,23.87543990034038
228,-2.2609562360060003,-3.9418175843488106,11.789986961881866
229,14.341390295059595,15.198229770745227,33.988409699768766
230,4.158573737243383,-3.044606861654008,31.101812761102895
231,-1.4588200824475892,-2.2416057470585,14.331328288986215
232,10.84849478360053,16.90707894704418,21.069146656667453
233,16.809150893927537,19.245223859529695,36.2807573244506
234,-3.1120795060945756,-3.281373447960333,20.28739634341135
235,-10.409148288595013,-16.501617221061647,20.073787860391626
236,-14.782614147053128,-22.737392756124486,25.85677049433123
237,3.6141385940794675,3.319615422667854,21.90248031039783
238,11.4612916080223,16.60194316612082,23.839184036037544
239,5.021783533393061,-1.3751831533710954,30.88867333239785
240,1.6935081286530753,3.6060405051717486,21.43021555005879
241,8.59607647541065,14.310473628175524,16.840099802245394
242,-0.7854362466488793,-1.594617150109249,4.64798885773037
243,10.501171777400513,8.845456833004265,31.411577239537117
244,6.646950925693667,8.549784971138564,21.56763012127428
245,8.169145483893042,4.71021405776359,30.65880334224258
246,7.869140995352062,11.192319042505767,20.74748372833684
247,6.098905298661016,2.471914463558085,28.904249872962453
248,6.220852192826221,9.845208261629239,16.74221086689962
249,11.762202925526305,4.606466982037972,37.755635598635536
250,7.106050018195156,-3.9240303714089166,36.031500633890474
251,-6.037236902585527,-9.152181492167749,17.74850790875974
252,-9.991665559026497,-3.424819491311133,35.341034323473046
253,-0.053150224787297924,0.699626439877673,18.8013727488716
254,-5.225068012703229,-8.057057511741172,17.799919270423363
255,-11.457004918753528,-5.543362387238812,36.431281961589235
256,-0.2907258000644101,0.6672767290680537,19.9063861591934
257,-4.500378488430907,-6.827512193303824,18.72845897203158
258,-12.38344837071441,-8.086955531121461,36.19727971391366
259,-1.0783057132960474,-0.49266854148806744,19.69363746935205
260,4.999360747279483,8.19104379673081,15.481371919121726
261,15.492869833588344,16.891698000354616,35.19675944066733
262,-1.682340441248,1.6833262345853373,25.648979762346308
263,-2.5509329815846575,-4.179099275496143,16.256198218602638
264,-3.774717661704428,-7.1561946381914545,8.83458157768334
265,8.568032949061285,2.9437745439450875,33.10898169380109
266,2.1127414289312796,3.024037974530287,16.006200687718
267,-4.097650413210821,-7.650450418149048,9.69819280321753
268,9.243350009353314,2.919631236740404,34.37457139679635
269,0.5314528484578874,0.29330015041681573,17.37529324237229
270,-5.943643997042468,-9.107200417634157,18.158252035404345
271,-9.578896297763539,-3.320003181522099,34.659844899857816
272,-0.6606646427167497,-0.4636443805782494,17.486413670817047
273,6.297583226417503,9.902357695775112,17.424261077057714
274,10.078804550707321,3.0148141306445875,35.828827880151245
275,-0.4896603261931584,-2.1265792109137256,21.290290842336418
276,1.4396847549266498,2.5863109148116745,11.128694826296258
277,-13.467765363525134,-14.272395820441716,32.75405442117402
278,-1.7662708399304985,-0.04845737519104429,22.999662656912886
279,3.407772753813276,5.528303295043198,15.859946441071582
280,10.977830907822533,18.3688981095918,18.685934937948478
281,-4.238346800348045,0.7203328046937832,28.96086529962991
282,1.8639822588765544,4.1154673540834095,22.45907109973772
283,10.898573563866286,16.300884851457827,22.349157299717696
284,6.445760559281043,-1.204194719241857,32.9944389817315
285,1.3059940819602005,2.7540299559094645,19.877064342498453
286,1.7687077137791438,3.245226069127685,9.778767199116379
287,-12.76464799478744,-10.100485476436404,35.24084680689772
288,-1.8099883748452992,-1.5132727168744904,19.794104423835076
289,2.043992671510824,3.7020056257192455,10.675759414645345
290,-13.531662719536778,-11.539831860433532,35.640665511634616
291,-1.0777121445655062,0.5118452805846626,22.256877620423836
292,1.1282119143488467,5.903351553618138,27.121242064080786
293,11.373063162775411,13.852404368117956,27.646374586871232
294,4.0140821700419185,3.428384713653108,22.874767238917965
295,11.76592381255701,16.120959429541028,25.6075860509798
296,3.2657861581052203,-0.2641562137692423,26.70694749401239
297,-2.271826646514962,-3.7542060063037623,16.87170017878093
298,-3.1851130238917174,-6.017757018938153,8.823874853755946
299,9.613738084194141,3.976419036926966,34.17508684661494
300,2.0060608050833255,2.7024894151590213,16.695913083474846
301,-3.1682200114423513,-5.917087810545764,9.413338497275273
302,10.52384622476685,4.675620115683575,35.327844543359014
303,1.0516032949160161,0.9679637431400685,17.84276049829092
304,-6.313473320986195,-10.541566300014539,15.325820151740242
305,-15.794552846919512,-19.41992631750907,33.3016783182111
306,1.9362944064465983,0.584235509893221,22.41453007164709
307,-2.6468964583743704,-4.544639664382993,13.221537919487474
308,12.808199298853474,19.404001712657813,24.01419349908921
309,-4.926222422237163,1.8831271638439577,31.2044555320909
310,-1.2638605894221984,-2.333055073084631,17.492524962212862
311,4.380010650141498,7.944910078712229,11.122622289220654
312,-12.067729841101487,-5.398452365736006,37.742463690869506
313,-1.8395660517607106,3.9291886555170366,28.67270630579856
314,5.032810362753104,8.292716459708835,14.81805393891572
315,13.585842009972612,20.874146344995843,24.4498062969207
316,-2.668422853413908,-0.35803233325053807,24.623119001324213
317,1.714025519585934,2.945135873158547,13.689647160804446
318,-12.046111607464637,-18.08017587752702,23.464353047966068
319,3.7982927061953675,7.708162944326532,5.212132363775302
320,-6.78415927329064,-4.25851159444038,28.28257540010975
321,-9.902401227543942,-13.171333431827476,24.219978978488932
322,-4.708106405528451,-3.1620179930824848,25.08480655428466
323,-10.597199535514266,-15.050938834952035,23.43759953888157
324,-3.8737569888146792,-0.5326519338183859,26.85936010717426
325,0.10961868887779523,0.2864592061889794,13.562788169637022
326,-6.626107157314455,-9.47431940601787,20.538701291923214
327,-7.576351790371414,-3.4671195915986135,30.73742154390012
328,-6.298426079032884,-9.593126844361551,17.822873195203773
329,-9.466834415216098,-2.8403222997187485,34.847652921757216
330,0.021605717553489005,0.7248716561720528,18.443565558483044
331,-5.501607568968884,-8.541376351003892,17.59126742461166
332,-11.11457927627019,-4.788135543280394,36.37166598426548
333,-0.025896163163313078,1.1243157607221155,20.240632360916557
334,-4.719320044481882,-7.685631619987728,15.641432025160661
335,-15.348164237102251,-16.947993904703,34.761018844941326
336,2.1365297696789067,-2.18090261202089,27.10966356209559
337,1.4007066466207971,2.415708933674388,14.769599962304984
338,-10.032561379336284,-16.266081796655595,18.991197172251592
339,10.357063511125975,19.038455407472487,14.116511757792797
340,-4.400933581507991,-3.318835787627833,24.094184280342493
341,-11.275091205687655,-15.564893951641027,24.872815678289648
342,-3.421808526888973,-0.40448501611167237,26.136908595551574
343,0.7815384836612302,1.4025658473878309,13.668795455424094
344,-10.741000390631756,-15.663043308434162,22.946080070255494
345,-4.318163383492344,0.49856681226475946,28.859839836306545
346,2.055735719055935,3.6533599186466903,19.61075139584087
347,8.425506409040779,14.404396715036675,15.724875385568348
348,-14.12152379444888,-6.807883344397611,40.76675144131962
349,0.9012781708613903,0.3084982417331543,19.481391365611923
350,-5.105244485223713,-8.124192830551884,16.604121888108715
351,-13.619123894138653,-8.796283581430428,38.20944610526507
352,-8.238334507493352,3.026831935827265,37.11355928400188
353,5.118716834649174,7.766854923079836,17.076644180939418
354,12.897112133381484,7.642534325233392,37.6353510236003
355,0.6203325035222907,-2.6375681368782233,25.08056570548445
356,-0.7342776191195969,-1.22395651224584,12.129320414276195
357,11.462721237345638,15.368210235749363,25.81935416482105
358,3.2691026901958895,0.9618857202784242,25.033801663119295
359,0.9863870551078903,1.6536833079948652,12.251772240924756
360,-12.258616317802169,-16.00719394465508,27.328811367069736
361,-2.8059886333899944,-0.06663885291305519,25.353584667203794
362,2.131869886006564,3.5754966324508666,14.973250533186382
363,-6.895739292810298,-12.5294930441281,12.214638174210197
364,7.062449738851285,0.5077454792832677,32.559710807224654
365,-1.1888309257497676,-2.554356786979944,19.640568986438044
366,-0.13059498906840877,-0.23085087720562616,9.622698938522333
367,7.933174562665277,10.727117861107795,22.49112370271661
368,6.379571910548635,3.9913702435365246,27.73160071472473
369,10.132372839194366,13.548596101355056,24.354067973029895
370,4.449544566147711,2.8242890325519956,24.970416453354563
371,9.732831130332857,14.637863131560795,21.046628450650243
372,5.231358103998626,-0.24165369478572768,30.14885337847715
373,-1.7140039099397824,-3.145966787576977,19.136137972804292
374,-3.9767022808892256,-7.297937217879189,10.394174673817773
375,10.966557122469021,4.363457319933104,36.42707931519219
376,-0.17920155486172384,-1.6246299080069333,20.96393384250192
377,3.549280324061882,6.104342726876983,13.188646181792478
378,-12.142145038480194,-19.72058047097973,20.944180439563894
379,3.2738253509903137,-0.26684682987056824,26.72591354015919
380,-2.2703962973299014,-3.752221133051286,16.891769725145206
381,-3.2485661307938054,-6.1342204105635,8.867869265830128
382,9.560369226672965,3.8787275339039944,34.15735942211181
383,1.9240564327049898,2.5763882812801686,16.679567442612914
384,-3.907038371195393,-7.234112272139959,10.02855042571915
385,10.27938838165205,3.773451292750786,35.59899549569411
386,0.08506814056878577,-0.7098484891324635,19.02943627923015
387,5.107360643380637,7.874530513982443,17.79989527085799
388,11.73284790595573,6.010162376349019,36.59854576631134
389,0.30895051119955885,-0.7466481609872706,20.241491894129922
390,4.4823460631771805,6.866524553162826,18.22987756036699
391,12.826847924342175,8.655600671002235,36.64794069817962
392,0.6723229042882073,-0.5753232147094408,21.135980458620942
393,3.0795916392841396,5.57902501282012,23.24302305409192
394,12.483515377828626,12.698855811226062,31.97586977979012
395,3.2396626744648938,3.282171617616739,20.748330678267113
396,10.81387552711724,16.692199531018826,21.31778408355977
397,13.898352213202719,5.454852960797237,41.27856439996482
398,-1.747783943965671,-1.9314715952810537,18.168016688211818
399,3.102187018394745,5.671669206406293,10.395314803823378
400,-12.43208810644321,-7.182703652739463,37.056547004151206
401,-0.28069571151416,1.3353048783729673,21.763549455126643
402,-3.8434361270706208,-6.331404973672984,15.065857021589132
403,-9.984412972563739,-17.501530242347965,15.941724419082059
404,4.045376482696145,0.3112104500533554,27.45759226500522
405,-0.7200195291804,-1.318403906207282,14.405898114367604
406,9.91001381833786,15.002245264388062,21.09289920530101
407,5.550942395733026,-0.5477071750847591,30.975099036543774
408,-1.001416193665979,-4.231795281549711,24.72240417403261
409,-9.693539980035052,-14.849466577852002,20.478371305840152
410,-6.342751883601301,0.5577282801394314,32.282132230579954
411,9.513203023810766,18.654641504199375,10.128108004690702
412,-5.961790612842252,-5.719342554841237,24.391995787031625
413,-11.037355731518803,-10.009131936651418,31.39072577267435
414,-5.875552195007577,-7.3784661640476825,21.209440209775604
415,-9.582081210968047,-5.708350083590265,32.54905649749689
416,-5.908946544529542,-8.507529224128275,18.822955222956384
417,-9.387697549797856,-3.769869136583347,33.92108534982047
418,-2.134089121568831,-2.945659654874805,16.52268068042098
419,2.3934774557351117,4.513907315839296,8.776757348928216
420,-10.89376270186352,-5.9666130113994935,34.96591376456698
421,-2.321011267632663,-2.980320158330285,17.569819251995103
422,-1.9432554001735352,-3.656596722400437,8.725667768446774
423,11.510541443214155,7.422658106695395,34.956127094215866
424,2.678234660651189,3.382336101174305,18.120396863524114
425,6.933829584236535,12.416582618798333,12.85611529640403
426,-8.812351682098855,-0.9671035656329485,35.17648094564416
427,-14.579893164099568,-3.3683642149129582,43.95858672798552
428,6.2768139799880815,8.689850147127576,19.9168140499002
429,8.444413609592072,3.7454105122182115,32.145780485372185
430,4.74220622769675,7.195129397857126,16.822408114964954
431,14.079938686693874,10.764064793316908,37.56477201463198
432,4.976228264371443,-3.7518253688092824,32.86592146871242
433,-4.098248055570699,-6.50593564243119,15.332913063923936
434,-12.915259698330729,-20.072979877024324,23.304393092325444
435,3.092767442382636,-0.7050896140058642,26.94310567590355
436,-2.399834687502157,-4.3609369316039155,21.249496621563864
437,-12.252862806173066,-17.024951908605743,25.82013933423197
438,-4.440890077722113,1.6654622447845238,30.245587505112884
439,-1.792860549794515,-3.242955671831462,19.094510890560482
440,-4.696443734690437,-8.571867499661932,10.908259624321312
441,10.631646767070222,3.4896622947952336,36.48018297473962
442,-0.29163063457535565,-2.7161023498870045,23.299487577558427
443,-1.90544105295662,-3.3558187941576407,11.332981708788903
444,13.927472216756009,14.020302819796846,34.16722236438459
445,1.5211141168576343,-1.3399019814185633,24.81966161658903
446,3.037291802029843,4.8426155597263305,18.04660291367995
447,13.144641255146478,18.51058231647991,26.521313181515076
448,-12.508572710359916,-21.92237143134883,18.27850454850379
449,4.4633366434970325,4.122973133643327,22.91050625743061
450,12.552228985088856,14.531007239875152,30.050445880280737
451,2.778469892167165,1.808578284714765,22.387236834241733
452,3.6234219972995487,6.421755674970977,11.68559678611584
453,-14.659692646357831,-12.184024594541413,37.63898758970552
454,14.667027798053464,4.829479571840957,43.20206459517445
455,-4.741706503414454,-6.629103148173502,18.472144614349713
456,-12.552851820910494,-8.3180667392135,36.3560850964701
457,-0.9169143211568073,-0.11347318097638041,20.154053972729933
458,4.6571556240460765,7.26388215513479,17.356833762410435
459,13.347402142005908,9.080872164762544,37.39746378675488
460,0.7510217916391103,-2.3459764881509466,24.869521315687003
461,0.5509453099385924,1.0041287190815131,12.572444279015604
462,-10.54011004940494,-14.751757207684982,23.82011968149803
463,-3.847610604370661,-1.112649126345688,26.05302358507996
464,-2.0997940833055098,-3.54288766699772,12.717062822649726
465,13.749758274551967,18.02003750408631,29.080781767022014
466,16.98790133159683,21.135063469517846,34.79078646860282
467,-4.030469675879868,-4.62917618705257,20.517026054852742
468,-13.40922065202833,-14.359841436214701,32.499181151006795
469,-1.8362781530627146,-0.17860803689473942,22.935399825861086
470,3.2505039614537825,5.3597381232889765,15.087954692318165
471,4.487431585115654,8.586957729896762,8.62159526224697
472,-7.153225342863587,-2.2870128466336452,31.095296861874854
473,-3.37016256677694,-5.266627483398159,15.288829545850783
474,-6.415484757042813,-11.99042187460369,10.637103794463075
475,5.901235573476324,1.1592692985248116,29.920367178251993
476,1.3807755325289146,2.094778132243833,14.4626183005964
477,-10.618922241189505,-16.60502277764299,20.74196501497204
478,-16.3325545611784,-12.830197960125759,40.91957269417142
479,2.4924284605765297,2.733062284243751,19.22805291261193
480,4.9613391170964505,9.00841564602463,11.244884421625379
481,-10.922352000965274,-3.5985493099172574,36.937207124209955
482,-0.7652100906565961,3.743699870597303,26.894958720948214
483,5.36477308495199,8.96813621427875,14.547091318415493
484,10.710557834796932,18.837625026382266,16.42125671051289
485,-3.6828531877349726,-1.4268900557493742,25.264657778629008
486,-3.4236721951261684,-5.8653624755192855,12.804198296677788
487,14.104939334583168,19.907731634986316,27.64072911976191
488,-2.869433617476635,1.4506358029551452,27.459146851781004
489,-2.3968875750576704,-4.183129104554094,20.332607675329548
490,-11.737339715589028,-17.396423550500035,23.49172654826188
491,-11.664199266646005,-1.6804622015262083,39.658690952147744
492,1.562712602373861,1.8719167713037417,17.292625053428264
493,-5.301414705713073,-9.462225946211836,12.189618723969897
494,13.471432526158273,7.129884389850549,39.21285034124996
495,-1.2522677923785337,3.330378353857008,27.11755810357358
496,3.1631203863297257,5.342314940619132,13.144016888916415
497,-12.69517790522667,-19.772329515333354,22.993254281276155
498,3.479794432029555,-1.0868815964404883,28.076638257321704
499,-16.23989755689558,-6.318340416316909,45.381415855399226
500,6.938671418063641,9.194463559438706,21.328771123165577
501,7.572037396787349,4.108778071724051,30.072433091345257
502,8.03144030265543,11.608918732605419,20.518480526242765
503,5.9089824314469785,2.0344250305715277,29.015075425663177
504,4.793446517004748,7.738528637974494,15.282347514719554
505,15.083277251231095,19.268362149460543,31.443537848823258
